ID,Date,Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,Lat,Long,City,State
4599,8/4/2027,164229.8955,1,Suburbs,Developed,1,Cafeteria,2,43.44843,-73.51224,Fort Ann,NY
4600,8/5/2027,100102.3669,6,Suburbs,Well-Known,9,Cafeteria,1,43.25509,-73.56407,Fort Edward,NY
4601,8/6/2027,179979.5685,6,Suburbs,Well-Known,1,Full Service Restaurant,2,43.19523,-73.68822,Gansevoort,NY
4602,8/7/2027,127981.6566,5,Suburbs,Recent,9,Full Service Restaurant,4,43.37072,-73.31797,Granville,NY
4603,8/8/2027,105822.8176,7,Suburbs,Developed,4,Cafeteria,3,43.14011,-73.83972,Greenfield Center,NY
4604,8/9/2027,160337.7399,3,Suburbs,Recent,9,Cafeteria,4,43.0947,-73.50304,Greenwich,NY
4605,8/10/2027,131774.286,1,Suburbs,Recent,3,Banquet,4,43.33208,-74.0037,Hadley,NY
4606,8/11/2027,217052.4358,1,Downtown,Well-Known,7,Full Service Restaurant,5,43.74966,-73.56841,Hague,NY
4607,8/12/2027,156743.1892,7,Downtown,Recent,3,Cafeteria,3,43.50881,-73.267,Hampton,NY
4608,8/13/2027,159393.8688,1,Downtown,Developed,1,Full Service Restaurant,3,43.34237,-73.40811,Hartford,NY
4609,8/14/2027,104704.7046,5,Downtown,Well-Known,1,Banquet,1,43.3472,-73.55346,Hudson Falls,NY
4610,8/15/2027,163237.6806,7,Downtown,Well-Known,8,Cafeteria,5,43.63582,-73.50158,Huletts Landing,NY
4611,8/16/2027,113996.1574,6,Suburbs,Developed,5,Cafeteria,4,43.75918,-74.29218,Indian Lake,NY
4612,8/17/2027,125572.1465,4,Downtown,Developed,1,Full Service Restaurant,4,43.57505,-74.00429,Johnsburg,NY
4613,8/18/2027,185044.4639,5,Suburbs,Well-Known,5,Full Service Restaurant,4,43.48947,-73.62118,Kattskill Bay,NY
4614,8/19/2027,175972.8406,5,Downtown,Developed,2,Banquet,3,43.42409,-73.7133,Lake George,NY
4615,8/20/2027,138298.7089,4,Downtown,Developed,10,Banquet,4,43.34418,-73.80804,Lake Luzerne,NY
4616,8/21/2027,110216.6667,5,Suburbs,Developed,9,Cafeteria,1,43.99912,-74.58741,Long Lake,NY
4617,8/22/2027,85204.21283,3,Suburbs,Recent,5,Cafeteria,3,43.44758,-73.29857,Middle Granville,NY
4618,8/23/2027,122002.3877,7,Suburbs,Recent,10,Banquet,1,43.10704,-73.98352,Middle Grove,NY
4619,8/24/2027,172590.6219,6,Suburbs,Recent,10,Full Service Restaurant,3,43.85581,-74.04157,Minerva,NY
4620,8/25/2027,99408.31688,3,Downtown,Well-Known,7,Cafeteria,5,43.94558,-74.16086,Newcomb,NY
4621,8/26/2027,140567.7169,6,Downtown,Recent,5,Full Service Restaurant,4,43.68126,-74.0086,North Creek,NY
4622,8/27/2027,189871.5779,6,Downtown,Developed,4,Banquet,5,44.00199,-73.79646,North Hudson,NY
4623,8/28/2027,109579.2603,4,Downtown,Recent,6,Banquet,1,43.65071,-74.14883,North River,NY
4624,8/29/2027,177139.9494,4,Suburbs,Recent,1,Banquet,5,43.82268,-73.91002,Olmstedville,NY
4625,8/30/2027,155929.9743,6,Suburbs,Well-Known,3,Banquet,3,43.90278,-73.6729,Paradox,NY
4626,8/31/2027,155983.3531,4,Downtown,Recent,8,Full Service Restaurant,3,43.16697,-73.90979,Porter Corners,NY
4627,9/1/2027,157962.6925,5,Suburbs,Recent,4,Cafeteria,4,43.72556,-73.80778,Pottersville,NY
4628,9/2/2027,135572.4001,1,Suburbs,Recent,4,Full Service Restaurant,1,43.74971,-73.41912,Putnam Station,NY
4629,9/3/2027,158251.1848,6,Downtown,Recent,2,Full Service Restaurant,2,43.67954,-73.91148,Riparius,NY
4630,9/4/2027,169550.321,1,Suburbs,Recent,6,Full Service Restaurant,2,43.06037,-73.93194,Rock City Falls,NY
4631,9/5/2027,147545.9862,3,Suburbs,Developed,4,Banquet,2,43.72753,-74.30522,Sabael,NY
4632,9/6/2027,117967.7565,3,Downtown,Well-Known,7,Cafeteria,4,43.2142,-73.34102,Salem,NY
4633,9/7/2027,93477.62142,1,Downtown,Developed,5,Cafeteria,4,43.07079,-73.74082,Saratoga Springs,NY
4634,9/8/2027,132431.2402,3,Suburbs,Well-Known,4,Full Service Restaurant,3,43.84235,-73.75409,Schroon Lake,NY
4635,9/9/2027,137682.2122,7,Suburbs,Well-Known,7,Cafeteria,4,43.08916,-73.61351,Schuylerville,NY
4636,9/10/2027,95730.01889,5,Suburbs,Well-Known,3,Cafeteria,5,43.87716,-73.72994,Severance,NY
4637,9/11/2027,128357.3441,1,Downtown,Recent,7,Full Service Restaurant,2,43.11853,-73.3068,Shushan,NY
4638,9/12/2027,159016.6815,3,Suburbs,Well-Known,6,Banquet,3,43.6905,-73.54806,Silver Bay,NY
4639,9/13/2027,144677.5058,7,Suburbs,Recent,10,Full Service Restaurant,5,43.42908,-74.0268,Stony Creek,NY
4640,9/14/2027,86890.54064,5,Suburbs,Recent,10,Banquet,1,43.85227,-73.50591,Ticonderoga,NY
4641,9/15/2027,128430.3176,7,Downtown,Developed,5,Full Service Restaurant,1,43.08837,-73.59124,Victory Mills,NY
4642,9/16/2027,100525.2851,3,Suburbs,Well-Known,6,Cafeteria,2,43.52946,-73.8168,Warrensburg,NY
4643,9/17/2027,178709.2991,4,Downtown,Well-Known,10,Full Service Restaurant,5,43.66527,-73.92998,Wevertown,NY
4644,9/18/2027,82516.99584,3,Suburbs,Recent,5,Banquet,5,43.53952,-73.37118,Whitehall,NY
4645,9/19/2027,115187.031,1,Suburbs,Recent,9,Full Service Restaurant,2,44.70382,-73.47382,Plattsburgh,NY
4646,9/20/2027,109277.6519,2,Downtown,Developed,6,Banquet,5,44.68041,-73.44692,Plattsburgh,NY
4647,9/21/2027,128359.0056,6,Downtown,Recent,1,Banquet,4,44.85607,-73.64077,Altona,NY
4648,9/22/2027,155813.0005,2,Downtown,Developed,10,Full Service Restaurant,2,44.51911,-73.46529,Keeseville,NY
4649,9/23/2027,191068.0522,3,Suburbs,Developed,7,Full Service Restaurant,1,44.46217,-73.74699,Au Sable Forks,NY
4650,9/24/2027,175147.8883,6,Downtown,Well-Known,7,Full Service Restaurant,5,44.42207,-74.02075,Bloomingdale,NY
4651,9/25/2027,81508.93598,1,Downtown,Developed,2,Cafeteria,3,44.92719,-74.59971,Bombay,NY
4652,9/26/2027,168842.6638,5,Suburbs,Well-Known,7,Banquet,4,44.83521,-74.51591,Brushton,NY
4653,9/27/2027,119848.1225,4,Downtown,Developed,1,Banquet,1,44.92766,-74.17891,Burke,NY
4654,9/28/2027,104311.3373,2,Suburbs,Well-Known,9,Cafeteria,3,44.69038,-73.6835,Cadyville,NY
4655,9/29/2027,157456.6725,6,Suburbs,Developed,1,Cafeteria,3,44.9679,-73.44937,Champlain,NY
4656,9/30/2027,175613.9982,3,Downtown,Developed,8,Banquet,2,44.87672,-74.0621,Chateaugay,NY
4657,10/1/2027,127000.5836,1,Downtown,Developed,3,Full Service Restaurant,4,44.89118,-73.43791,Chazy,NY
4658,10/2/2027,158585.9571,2,Suburbs,Recent,9,Banquet,2,44.28808,-74.71793,Childwold,NY
4659,10/3/2027,164487.05,4,Downtown,Recent,1,Cafeteria,3,44.95458,-73.93893,Churubusco,NY
4660,10/4/2027,131701.0188,2,Suburbs,Developed,6,Banquet,3,44.47775,-73.58429,Keeseville,NY
4661,10/5/2027,129482.5624,4,Downtown,Recent,7,Banquet,3,44.95325,-74.32481,Constable,NY
4662,10/6/2027,182735.9968,5,Downtown,Well-Known,4,Banquet,3,44.19929,-74.82126,Cranberry Lake,NY
4663,10/7/2027,168213.1324,7,Suburbs,Developed,9,Banquet,1,43.95157,-73.52996,Crown Point,NY
4664,10/8/2027,184271.2545,5,Downtown,Well-Known,4,Full Service Restaurant,3,44.72003,-73.71929,Dannemora,NY
4665,10/9/2027,98511.5767,5,Downtown,Well-Known,1,Cafeteria,5,44.72338,-74.54128,Dickinson Center,NY
4666,10/10/2027,133388.7352,3,Downtown,Developed,1,Full Service Restaurant,2,44.21219,-73.61264,Elizabethtown,NY
4667,10/11/2027,81098.69672,4,Downtown,Developed,7,Cafeteria,4,44.89118,-73.84512,Ellenburg,NY
4668,10/12/2027,163906.9963,2,Suburbs,Developed,6,Banquet,3,44.86615,-73.88407,Ellenburg Center,NY
4669,10/13/2027,113249.6022,5,Downtown,Recent,4,Full Service Restaurant,1,44.83475,-73.78753,Ellenburg Depot,NY
4670,10/14/2027,83193.8201,4,Suburbs,Recent,6,Cafeteria,5,44.27795,-73.39874,Essex,NY
4671,10/15/2027,147615.4286,4,Suburbs,Well-Known,5,Cafeteria,3,44.96094,-74.48086,Fort Covington,NY
4672,10/16/2027,111899.8882,3,Suburbs,Recent,7,Cafeteria,2,44.42776,-74.16691,Gabriels,NY
4673,10/17/2027,122195.7092,3,Suburbs,Recent,3,Banquet,4,44.35505,-73.71661,Jay,NY
4674,10/18/2027,159353.6016,1,Downtown,Recent,10,Full Service Restaurant,4,44.26021,-73.79998,Keene,NY
4675,10/19/2027,99468.45138,4,Downtown,Developed,4,Cafeteria,2,44.13919,-73.8183,Keene Valley,NY
4676,10/20/2027,189095.1459,5,Suburbs,Developed,8,Banquet,3,44.45067,-73.51227,Keeseville,NY
4677,10/21/2027,139671.5588,5,Suburbs,Well-Known,7,Cafeteria,2,44.33748,-74.23815,Lake Clear,NY
4678,10/22/2027,158311.4327,7,Downtown,Well-Known,6,Full Service Restaurant,2,44.22892,-73.98407,Lake Placid,NY
4679,10/23/2027,133053.3745,4,Downtown,Developed,3,Banquet,1,44.32008,-73.58511,Lewis,NY
4680,10/24/2027,112693.3859,1,Suburbs,Developed,6,Banquet,1,44.70834,-73.90565,Lyon Mountain,NY
4681,10/25/2027,130969.8492,3,Downtown,Recent,1,Full Service Restaurant,3,44.74094,-74.26329,Malone,NY
4682,10/26/2027,164012.0649,1,Downtown,Well-Known,9,Cafeteria,5,44.79079,-73.95709,Lyon Mountain,NY
4683,10/27/2027,158885.1576,3,Downtown,Well-Known,9,Banquet,4,44.09325,-73.49542,Mineville,NY
4684,10/28/2027,121634.2335,2,Downtown,Recent,7,Banquet,2,44.84835,-74.57457,Moira,NY
4685,10/29/2027,165787.0655,3,Downtown,Developed,8,Cafeteria,1,44.95943,-73.57857,Mooers,NY
4686,10/30/2027,64066.64587,1,Suburbs,Recent,9,Cafeteria,5,44.96035,-73.70387,Mooers Forks,NY
4687,10/31/2027,161291.2002,2,Downtown,Well-Known,4,Full Service Restaurant,5,44.02891,-73.55458,Moriah,NY
4688,11/1/2027,174830.8591,1,Suburbs,Recent,3,Full Service Restaurant,3,44.05714,-73.54953,Moriah Center,NY
4689,11/2/2027,131336.6649,4,Suburbs,Developed,7,Cafeteria,3,44.70159,-73.60537,Morrisonville,NY
4690,11/3/2027,78962.12215,2,Suburbs,Developed,10,Cafeteria,1,44.14257,-73.62574,New Russia,NY
4691,11/4/2027,157773.264,7,Suburbs,Recent,3,Full Service Restaurant,3,44.70304,-74.68052,Nicholville,NY
4692,11/5/2027,172956.7531,4,Suburbs,Well-Known,4,Banquet,4,44.79441,-74.4189,North Bangor,NY
4693,11/6/2027,126853.1817,3,Downtown,Well-Known,1,Cafeteria,3,44.77356,-74.65949,North Lawrence,NY
4694,11/7/2027,146757.9717,3,Suburbs,Developed,5,Full Service Restaurant,2,44.70303,-74.08563,Owls Head,NY
4695,11/8/2027,84144.98975,7,Suburbs,Well-Known,2,Cafeteria,1,44.48775,-74.31608,Paul Smiths,NY
4696,11/9/2027,62489.98183,7,Suburbs,Recent,3,Cafeteria,4,44.55812,-73.57351,Peru,NY
4697,11/10/2027,165295.5348,2,Downtown,Well-Known,5,Full Service Restaurant,1,44.2987,-74.59401,Piercefield,NY
4698,11/11/2027,99092.38233,1,Downtown,Developed,8,Banquet,3,44.0529,-73.47041,Port Henry,NY
4699,11/12/2027,174701.1498,1,Suburbs,Well-Known,8,Full Service Restaurant,1,44.5291,-73.43052,Port Kent,NY
4700,11/13/2027,121392.6156,4,Downtown,Recent,10,Full Service Restaurant,1,44.50619,-74.21604,Rainbow Lake,NY
4701,11/14/2027,148306.9387,5,Downtown,Recent,9,Cafeteria,1,44.28018,-74.07955,Ray Brook,NY
4702,11/15/2027,92466.08524,2,Downtown,Well-Known,2,Cafeteria,1,44.61634,-73.80874,Redford,NY
4703,11/16/2027,166286.8952,7,Suburbs,Recent,8,Banquet,1,44.99163,-73.37333,Rouses Point,NY
4704,11/17/2027,129639.5619,7,Suburbs,Recent,6,Banquet,4,44.56117,-74.49364,Saint Regis Falls,NY
4705,11/18/2027,97775.46989,7,Downtown,Well-Known,8,Banquet,5,44.62649,-73.84303,Saranac,NY
4706,11/19/2027,112184.8549,5,Suburbs,Recent,8,Full Service Restaurant,3,44.32137,-74.20288,Saranac Lake,NY
4707,11/20/2027,81059.93006,5,Suburbs,Developed,4,Cafeteria,4,44.56301,-73.74966,Schuyler Falls,NY
4708,11/21/2027,98419.75955,5,Suburbs,Recent,10,Cafeteria,1,44.23209,-74.49055,Tupper Lake,NY
4709,11/22/2027,108615.3442,5,Suburbs,Developed,6,Cafeteria,2,44.32195,-73.76709,Upper Jay,NY
4710,11/23/2027,126208.6814,7,Downtown,Developed,5,Cafeteria,3,44.53739,-74.063,Vermontville,NY
4711,11/24/2027,136179.8708,3,Suburbs,Developed,6,Cafeteria,4,44.8158,-73.51816,West Chazy,NY
4712,11/25/2027,124265.8792,6,Suburbs,Developed,4,Banquet,4,44.19893,-73.47219,Westport,NY
4713,11/26/2027,179046.9131,7,Suburbs,Well-Known,3,Cafeteria,4,44.36021,-73.43946,Willsboro,NY
4714,11/27/2027,172050.161,4,Suburbs,Recent,4,Full Service Restaurant,1,44.37545,-73.84318,Wilmington,NY
4715,11/28/2027,116892.4083,1,Downtown,Recent,7,Cafeteria,3,44.08463,-73.579,Witherbee,NY
4716,11/29/2027,159078.419,1,Suburbs,Recent,3,Cafeteria,3,42.81647,-76.07455,Apulia Station,NY
4717,11/30/2027,156942.0034,2,Downtown,Recent,2,Full Service Restaurant,2,42.92379,-76.55886,Auburn,NY
4718,12/1/2027,130444.6273,4,Downtown,Well-Known,6,Banquet,3,42.93454,-76.57423,Auburn,NY
4719,12/2/2027,132684.4927,6,Suburbs,Developed,1,Banquet,4,42.74967,-76.66094,Aurora,NY
4720,12/3/2027,153531.0494,7,Suburbs,Recent,6,Banquet,4,43.16746,-76.36419,Baldwinsville,NY
4721,12/4/2027,150761.9326,1,Downtown,Well-Known,10,Banquet,4,43.2969,-75.93471,Bernhards Bay,NY
4722,12/5/2027,184880.283,2,Downtown,Developed,10,Banquet,2,43.22348,-76.14999,Brewerton,NY
4723,12/6/2027,137511.5911,3,Downtown,Well-Known,9,Banquet,2,43.15504,-75.96071,Bridgeport,NY
4724,12/7/2027,84538.57817,5,Suburbs,Well-Known,8,Cafeteria,2,43.04563,-76.30833,Camillus,NY
4725,12/8/2027,170420.119,3,Downtown,Developed,9,Full Service Restaurant,3,43.07809,-75.76528,Canastota,NY
4726,12/9/2027,139445.9921,1,Downtown,Recent,4,Banquet,2,43.18619,-76.57006,Cato,NY
4727,12/10/2027,174253.8873,4,Suburbs,Well-Known,7,Banquet,1,42.91191,-76.69379,Cayuga,NY
4728,12/11/2027,183197.7385,7,Suburbs,Well-Known,2,Full Service Restaurant,5,42.9408,-75.82567,Cazenovia,NY
4729,12/12/2027,142974.18,7,Suburbs,Well-Known,3,Cafeteria,1,43.32375,-76.17336,Central Square,NY
4730,12/13/2027,120129.1822,5,Downtown,Developed,3,Cafeteria,5,43.06035,-75.86576,Chittenango,NY
4731,12/14/2027,156672.495,4,Suburbs,Developed,3,Full Service Restaurant,2,43.16855,-76.0691,Cicero,NY
4732,12/15/2027,177415.5434,7,Downtown,Well-Known,10,Banquet,3,42.56139,-75.93225,Cincinnatus,NY
4733,12/16/2027,160742.5078,4,Suburbs,Developed,8,Banquet,2,43.19065,-76.19758,Clay,NY
4734,12/17/2027,120401.9757,4,Suburbs,Well-Known,1,Cafeteria,4,43.26755,-75.85561,Cleveland,NY
4735,12/18/2027,126474.0756,1,Suburbs,Well-Known,6,Full Service Restaurant,5,43.29438,-75.99873,Constantia,NY
4736,12/19/2027,175693.0954,7,Downtown,Well-Known,10,Full Service Restaurant,4,42.58146,-76.19211,Cortland,NY
4737,12/20/2027,148322.4947,5,Suburbs,Recent,8,Banquet,2,42.8768,-75.90869,Delphi Falls,NY
4738,12/21/2027,106243.7525,7,Suburbs,Developed,4,Banquet,2,42.72245,-75.86346,De Ruyter,NY
4739,12/22/2027,164787.4299,4,Suburbs,Recent,3,Banquet,1,42.47462,-76.26598,Dryden,NY
4740,12/23/2027,142746.4795,4,Downtown,Well-Known,8,Full Service Restaurant,3,43.17083,-75.67213,Durhamville,NY
4741,12/24/2027,103149.2567,5,Suburbs,Well-Known,9,Banquet,2,43.09534,-76.04015,East Syracuse,NY
4742,12/25/2027,116251.8408,5,Downtown,Well-Known,9,Cafeteria,1,43.02427,-76.41883,Elbridge,NY
4743,12/26/2027,122258.9342,3,Suburbs,Developed,4,Banquet,2,42.86189,-75.75686,Erieville,NY
4744,12/27/2027,101481.9354,6,Downtown,Recent,3,Cafeteria,5,42.4851,-76.38411,Etna,NY
4745,12/28/2027,179110.784,1,Suburbs,Recent,10,Full Service Restaurant,5,42.84626,-75.97705,Fabius,NY
4746,12/29/2027,152410.4368,2,Suburbs,Well-Known,3,Full Service Restaurant,3,43.32924,-76.70983,Fair Haven,NY
4747,12/30/2027,130990.9634,6,Suburbs,Developed,6,Banquet,1,43.03271,-76.00321,Fayetteville,NY
4748,12/31/2027,112347.8035,3,Downtown,Recent,1,Banquet,3,42.49979,-76.3587,Freeville,NY
4749,1/1/2028,183414.9113,3,Downtown,Developed,3,Full Service Restaurant,5,43.33216,-76.37919,Fulton,NY
4750,1/2/2028,136405.4435,1,Downtown,Developed,10,Banquet,1,42.67797,-76.54112,Genoa,NY
4751,1/3/2028,180458.2093,4,Suburbs,Developed,6,Full Service Restaurant,5,42.76325,-75.76409,Georgetown,NY
4752,1/4/2028,155840.1631,2,Downtown,Recent,4,Cafeteria,2,42.58517,-76.39787,Groton,NY
4753,1/5/2028,159253.2892,3,Downtown,Well-Known,6,Banquet,5,43.30983,-76.54781,Hannibal,NY
4754,1/6/2028,165746.3317,4,Downtown,Recent,2,Cafeteria,2,43.35587,-76.1526,Hastings,NY
4755,1/7/2028,151290.2129,6,Suburbs,Developed,10,Cafeteria,5,42.71392,-76.19595,Homer,NY
4756,1/8/2028,185864.0179,5,Downtown,Developed,6,Full Service Restaurant,2,42.96083,-76.06157,Jamesville,NY
4757,1/9/2028,112811.8189,2,Suburbs,Developed,5,Full Service Restaurant,5,43.08434,-76.47897,Jordan,NY
4758,1/10/2028,164029.6719,4,Suburbs,Developed,5,Cafeteria,4,42.67359,-76.62122,King Ferry,NY
4759,1/11/2028,183483.9984,4,Downtown,Well-Known,6,Banquet,5,43.10052,-75.95324,Kirkville,NY
4760,1/12/2028,174935.4079,7,Suburbs,Developed,5,Banquet,2,43.6484,-75.98126,Lacona,NY
4761,1/13/2028,112929.6049,7,Suburbs,Recent,7,Cafeteria,1,42.88899,-76.11305,La Fayette,NY
4762,1/14/2028,143125.3122,4,Downtown,Recent,1,Full Service Restaurant,1,42.7064,-76.15587,Little York,NY
4763,1/15/2028,163669.6107,1,Suburbs,Recent,7,Banquet,4,43.10998,-76.18713,Liverpool,NY
4764,1/16/2028,177830.4146,2,Suburbs,Recent,7,Full Service Restaurant,4,43.15168,-76.21356,Liverpool,NY
4765,1/17/2028,205456.5184,7,Downtown,Developed,7,Full Service Restaurant,4,42.65168,-76.4234,Locke,NY
4766,1/18/2028,217581.1062,7,Downtown,Developed,7,Full Service Restaurant,1,42.59851,-76.06728,McGraw,NY
4767,1/19/2028,148721.3606,1,Downtown,Recent,3,Banquet,2,42.55271,-76.29248,McLean,NY
4768,1/20/2028,98472.90205,2,Downtown,Recent,5,Banquet,2,43.32708,-76.10831,Mallory,NY
4769,1/21/2028,115950.1506,7,Suburbs,Recent,2,Cafeteria,2,42.96313,-75.9557,Manlius,NY
4770,1/22/2028,113032.4751,2,Suburbs,Well-Known,9,Cafeteria,1,42.97329,-76.33094,Marcellus,NY
4771,1/23/2028,141799.2062,5,Downtown,Recent,4,Cafeteria,5,42.89315,-76.28534,Marietta,NY
4772,1/24/2028,164049.2739,1,Downtown,Recent,7,Cafeteria,4,43.25868,-76.62045,Martville,NY
4773,1/25/2028,120451.3101,1,Downtown,Well-Known,9,Banquet,5,43.10146,-76.41846,Memphis,NY
4774,1/26/2028,179995.162,2,Downtown,Well-Known,7,Banquet,3,43.16266,-76.53856,Meridian,NY
4775,1/27/2028,145105.5989,4,Downtown,Developed,8,Banquet,2,43.46386,-76.24422,Mexico,NY
4776,1/28/2028,154464.4521,4,Suburbs,Well-Known,2,Full Service Restaurant,3,43.39866,-76.47876,Minetto,NY
4777,1/29/2028,156634.8004,3,Downtown,Recent,8,Full Service Restaurant,4,43.07482,-76.00787,Minoa,NY
4778,1/30/2028,169118.8439,4,Suburbs,Recent,1,Banquet,4,43.00931,-76.70749,Montezuma,NY
4779,1/31/2028,116887.8129,6,Downtown,Recent,2,Cafeteria,2,42.75086,-76.39059,Moravia,NY
4780,2/1/2028,114293.4919,3,Downtown,Well-Known,8,Cafeteria,2,42.93959,-76.1742,Nedrow,NY
4781,2/2/2028,145740.5309,6,Suburbs,Well-Known,10,Banquet,4,42.84187,-75.85947,New Woodstock,NY
4782,2/3/2028,163859.0861,5,Downtown,Developed,7,Full Service Restaurant,1,43.23355,-75.76908,North Bay,NY
4783,2/4/2028,115969.0752,1,Suburbs,Recent,10,Full Service Restaurant,5,42.64605,-75.81796,North Pitcher,NY
4784,2/5/2028,131372.0341,3,Suburbs,Developed,8,Cafeteria,5,43.43486,-76.46232,Oswego,NY
4785,2/6/2028,182350.178,1,Downtown,Well-Known,9,Banquet,4,43.42122,-76.09224,Parish,NY
4786,2/7/2028,120818.2205,7,Suburbs,Developed,1,Cafeteria,1,43.26679,-76.2447,Pennellville,NY
4787,2/8/2028,95994.65689,5,Suburbs,Recent,1,Banquet,3,42.96738,-75.6847,Peterboro,NY
4788,2/9/2028,105925.8994,3,Downtown,Developed,2,Banquet,4,43.25488,-76.31913,Phoenix,NY
4789,2/10/2028,117302.7544,3,Suburbs,Recent,7,Full Service Restaurant,5,42.61469,-75.84903,Pitcher,NY
4790,2/11/2028,120331.5854,2,Suburbs,Developed,5,Banquet,1,42.89915,-76.01454,Pompey,NY
4791,2/12/2028,173861.4066,7,Suburbs,Recent,5,Full Service Restaurant,5,43.05983,-76.65899,Port Byron,NY
4792,2/13/2028,143671.5346,4,Suburbs,Well-Known,3,Cafeteria,5,42.7632,-76.18349,Preble,NY
4793,2/14/2028,141728.6677,6,Suburbs,Well-Known,4,Cafeteria,2,43.55147,-76.1307,Pulaski,NY
4794,2/15/2028,149076.1285,7,Downtown,Developed,8,Banquet,2,43.23326,-76.71529,Red Creek,NY
4795,2/16/2028,165779.2314,4,Downtown,Developed,6,Banquet,4,43.56996,-75.97433,Richland,NY
4796,2/17/2028,187151.6873,6,Downtown,Developed,2,Full Service Restaurant,2,43.65044,-76.1212,Sandy Creek,NY
4797,2/18/2028,110515.7449,1,Suburbs,Well-Known,6,Cafeteria,3,43.0901,-76.75786,Savannah,NY
4798,2/19/2028,143444.7078,6,Suburbs,Well-Known,3,Cafeteria,1,42.77501,-76.5644,Scipio Center,NY
4799,2/20/2028,170838.9007,5,Suburbs,Developed,10,Full Service Restaurant,4,42.91464,-76.7847,Seneca Falls,NY
4800,2/21/2028,160918.0783,2,Suburbs,Recent,5,Cafeteria,3,42.8926,-76.38469,Skaneateles,NY
4801,2/22/2028,137265.2102,7,Suburbs,Developed,4,Full Service Restaurant,4,42.99654,-76.45361,Skaneateles Falls,NY
4802,2/23/2028,188553.552,4,Downtown,Well-Known,3,Full Service Restaurant,4,42.65491,-75.78004,South Otselic,NY
4803,2/24/2028,178086.2117,1,Suburbs,Recent,7,Banquet,5,43.33302,-76.66058,Sterling,NY
4804,2/25/2028,153603.4371,3,Suburbs,Well-Known,1,Full Service Restaurant,1,43.20488,-75.72357,Sylvan Beach,NY
4805,2/26/2028,90924.04543,1,Suburbs,Developed,10,Cafeteria,1,42.71911,-75.96671,Truxton,NY
4806,2/27/2028,180136.0408,6,Downtown,Developed,2,Banquet,2,42.80198,-76.11349,Tully,NY
4807,2/28/2028,118767.9594,7,Suburbs,Recent,5,Cafeteria,3,42.82792,-76.65173,Union Springs,NY
4808,2/29/2028,141107.2069,5,Suburbs,Developed,7,Banquet,1,43.18407,-75.72001,Verona Beach,NY
4809,3/1/2028,157755.2952,5,Suburbs,Recent,2,Full Service Restaurant,3,43.0807,-75.71107,Wampsville,NY
4810,3/2/2028,171084.0415,1,Downtown,Recent,2,Full Service Restaurant,4,43.09407,-76.3161,Warners,NY
4811,3/3/2028,160889.0659,6,Suburbs,Well-Known,9,Cafeteria,3,42.91188,-76.87612,Waterloo,NY
4812,3/4/2028,167361.3724,5,Downtown,Recent,2,Banquet,2,43.07093,-76.55733,Weedsport,NY
4813,3/5/2028,132337.1547,5,Suburbs,Well-Known,4,Cafeteria,5,43.31407,-76.06023,West Monroe,NY
4814,3/6/2028,107100.8049,2,Suburbs,Recent,2,Cafeteria,5,43.04381,-76.15068,Syracuse,NY
4815,3/7/2028,125318.1515,4,Downtown,Recent,8,Full Service Restaurant,4,43.06114,-76.13495,Syracuse,NY
4816,3/8/2028,135652.2055,3,Downtown,Developed,2,Cafeteria,5,43.05077,-76.17707,Syracuse,NY
4817,3/9/2028,163390.0679,7,Downtown,Recent,4,Cafeteria,4,43.00524,-76.14204,Syracuse,NY
4818,3/10/2028,102458.9888,2,Downtown,Developed,4,Banquet,3,43.07349,-76.1058,Syracuse,NY
4819,3/11/2028,134128.84,6,Suburbs,Well-Known,9,Cafeteria,3,43.01383,-76.16415,Syracuse,NY
4820,3/12/2028,169388.9097,6,Suburbs,Developed,2,Full Service Restaurant,3,43.07874,-76.14526,Syracuse,NY
4821,3/13/2028,102840.8969,4,Downtown,Developed,10,Banquet,4,43.08508,-76.2486,Syracuse,NY
4822,3/14/2028,154672.289,2,Suburbs,Recent,5,Banquet,3,43.03014,-76.12607,Syracuse,NY
4823,3/15/2028,161303.3671,5,Suburbs,Well-Known,1,Full Service Restaurant,5,43.10359,-76.11948,Syracuse,NY
4824,3/16/2028,145929.7484,5,Suburbs,Developed,7,Full Service Restaurant,2,43.12819,-76.13128,Syracuse,NY
