Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,City,State
149043.2742,5,Suburbs,Recent,6,Cafeteria,5,Winton,CA
182224.8744,1,Suburbs,Well-Known,10,Cafeteria,5,Yosemite National Park,CA
152802.6249,7,Downtown,Developed,7,Full Service Restaurant,3,Tracy,CA
176887.3215,5,Downtown,Developed,2,Cafeteria,4,Santa Rosa,CA
125848.6732,3,Downtown,Well-Known,10,Cafeteria,3,Santa Rosa,CA
216885.8337,2,Downtown,Well-Known,8,Full Service Restaurant,5,Santa Rosa,CA
167882.232,3,Downtown,Well-Known,8,Cafeteria,4,Santa Rosa,CA
101079.6091,1,Suburbs,Developed,5,Banquet,1,Santa Rosa,CA
157940.9408,5,Downtown,Developed,6,Cafeteria,2,Santa Rosa,CA
183424.7546,5,Downtown,Developed,2,Banquet,4,Albion,CA
146877.5624,4,Downtown,Recent,7,Full Service Restaurant,4,Annapolis,CA
133361.1183,4,Suburbs,Well-Known,8,Cafeteria,3,Boonville,CA
130912.2347,4,Suburbs,Well-Known,1,Full Service Restaurant,5,Branscomb,CA
195398.3565,1,Downtown,Developed,7,Full Service Restaurant,1,Caspar,CA
186805.9179,7,Downtown,Recent,9,Full Service Restaurant,5,Cazadero,CA
135276.2139,4,Downtown,Well-Known,6,Cafeteria,2,Clearlake,CA
140802.0066,5,Downtown,Well-Known,9,Cafeteria,4,Clearlake Oaks,CA
125976.2267,4,Downtown,Recent,7,Banquet,3,Cloverdale,CA
118284.9131,1,Suburbs,Developed,8,Cafeteria,3,Cobb,CA
152312.2507,1,Suburbs,Well-Known,8,Cafeteria,2,Comptche,CA
131819.6598,5,Downtown,Developed,7,Banquet,4,Covelo,CA
180770.4001,1,Suburbs,Recent,7,Full Service Restaurant,4,Dos Rios,CA
106447.1855,4,Suburbs,Developed,5,Banquet,5,Duncans Mills,CA
117230.9679,1,Suburbs,Well-Known,2,Cafeteria,5,Eldridge,CA
143230.7794,5,Suburbs,Developed,1,Full Service Restaurant,3,Elk,CA
93359.23599,4,Downtown,Developed,8,Cafeteria,2,Finley,CA
153552.7905,1,Suburbs,Well-Known,5,Full Service Restaurant,4,Forestville,CA
119223.7585,2,Suburbs,Well-Known,10,Cafeteria,3,Fort Bragg,CA
169270.4168,5,Suburbs,Well-Known,8,Cafeteria,1,Fulton,CA
176365.6658,2,Suburbs,Recent,7,Full Service Restaurant,5,Geyserville,CA
119238.2781,7,Downtown,Recent,3,Banquet,4,Glen Ellen,CA
130123.4161,7,Suburbs,Recent,6,Banquet,2,Glenhaven,CA
113506.4676,3,Suburbs,Developed,6,Full Service Restaurant,1,Graton,CA
123583.5092,1,Downtown,Developed,8,Banquet,5,Gualala,CA
164324.9236,2,Downtown,Developed,1,Cafeteria,5,Guerneville,CA
196585.1873,3,Downtown,Developed,2,Full Service Restaurant,3,Healdsburg,CA
160326.949,4,Downtown,Developed,3,Banquet,2,Hopland,CA
81712.14995,3,Downtown,Developed,1,Cafeteria,5,Jenner,CA
110118.5039,4,Suburbs,Developed,8,Cafeteria,2,Kelseyville,CA
209377.7464,7,Suburbs,Well-Known,5,Full Service Restaurant,1,Kenwood,CA
126478.0413,6,Downtown,Developed,3,Banquet,5,Lakeport,CA
139353.882,2,Suburbs,Well-Known,8,Banquet,3,Laytonville,CA
112574.3961,5,Suburbs,Recent,1,Banquet,3,Little River,CA
194023.5565,2,Downtown,Recent,1,Full Service Restaurant,2,Lower Lake,CA
120470.0833,6,Downtown,Well-Known,4,Full Service Restaurant,5,Lucerne,CA
73320.15091,4,Suburbs,Recent,6,Cafeteria,1,Manchester,CA
191576.013,3,Downtown,Recent,5,Banquet,1,Mendocino,CA
168776.8471,2,Downtown,Well-Known,4,Banquet,1,Middletown,CA
108568.1679,1,Suburbs,Developed,7,Banquet,5,Monte Rio,CA
187003.1819,6,Suburbs,Well-Known,9,Banquet,5,Navarro,CA
155363.6907,2,Suburbs,Developed,9,Cafeteria,3,Nice,CA
197611.1623,1,Downtown,Recent,8,Full Service Restaurant,4,Occidental,CA
194835.8989,5,Suburbs,Well-Known,9,Banquet,3,Philo,CA
158080.2054,6,Downtown,Well-Known,1,Full Service Restaurant,2,Hidden Valley Lake,CA
117641.3098,6,Suburbs,Recent,10,Full Service Restaurant,5,Point Arena,CA
81845.74006,4,Suburbs,Recent,3,Cafeteria,5,Potter Valley,CA
149919.8469,2,Suburbs,Developed,8,Banquet,1,Redwood Valley,CA
113488.3808,7,Suburbs,Recent,2,Cafeteria,5,Rio Nido,CA
213506.987,4,Downtown,Developed,7,Full Service Restaurant,2,Sebastopol,CA
212730.857,4,Downtown,Well-Known,6,Full Service Restaurant,5,Sonoma,CA
134882.1906,6,Downtown,Developed,4,Cafeteria,1,Ukiah,CA
134354.0239,6,Suburbs,Well-Known,3,Cafeteria,4,Upper Lake,CA
172221.1053,1,Downtown,Developed,2,Full Service Restaurant,1,Villa Grande,CA
139621.5483,7,Suburbs,Well-Known,2,Full Service Restaurant,4,Westport,CA
139126.5919,2,Suburbs,Recent,1,Banquet,3,Willits,CA
96116.01008,3,Downtown,Well-Known,7,Cafeteria,1,Windsor,CA
101112.6499,6,Suburbs,Developed,8,Cafeteria,3,Witter Springs,CA
140706.5434,7,Suburbs,Recent,2,Cafeteria,1,Yorkville,CA
164829.9038,2,Downtown,Well-Known,2,Banquet,5,The Sea Ranch,CA
163991.1664,7,Suburbs,Developed,3,Cafeteria,4,Eureka,CA
105039.5586,1,Downtown,Developed,9,Cafeteria,4,Eureka,CA
124367.0758,6,Downtown,Well-Known,1,Banquet,2,Alderpoint,CA
107770.6197,4,Downtown,Recent,2,Cafeteria,2,Blocksburg,CA
176377.925,1,Suburbs,Recent,5,Full Service Restaurant,3,Mckinleyville,CA
199230.8332,6,Downtown,Recent,4,Full Service Restaurant,5,Arcata,CA
94009.17205,1,Downtown,Developed,8,Cafeteria,3,Bayside,CA
100846.3026,4,Suburbs,Developed,9,Banquet,1,Blue Lake,CA
207448.3905,4,Downtown,Recent,5,Full Service Restaurant,3,Bridgeville,CA
211593.323,5,Suburbs,Well-Known,3,Full Service Restaurant,1,Burnt Ranch,CA
122191.0205,6,Suburbs,Developed,10,Full Service Restaurant,4,Carlotta,CA
106378.9051,1,Downtown,Recent,6,Banquet,2,Crescent City,CA
188189.6183,5,Suburbs,Well-Known,1,Full Service Restaurant,1,Ferndale,CA
132244.0487,5,Downtown,Recent,4,Cafeteria,1,Fields Landing,CA
153565.2592,7,Suburbs,Developed,1,Banquet,5,Fortuna,CA
144942.6911,2,Suburbs,Recent,7,Cafeteria,1,Garberville,CA
205473.9273,2,Downtown,Well-Known,3,Full Service Restaurant,3,Gasquet,CA
184518.0282,7,Suburbs,Well-Known,5,Full Service Restaurant,3,Honeydew,CA
83717.03515,6,Downtown,Developed,1,Cafeteria,3,Hoopa,CA
180272.933,3,Downtown,Developed,10,Banquet,2,Hydesville,CA
130293.5466,1,Suburbs,Well-Known,2,Banquet,4,Klamath,CA
187959.34,2,Suburbs,Well-Known,7,Banquet,1,Kneeland,CA
136116.846,1,Suburbs,Developed,5,Banquet,2,Korbel,CA
80852.76137,6,Suburbs,Recent,7,Banquet,3,Loleta,CA
177135.489,4,Downtown,Well-Known,1,Full Service Restaurant,5,Mad River,CA
118098.4137,3,Suburbs,Well-Known,1,Full Service Restaurant,4,Miranda,CA
182929.5626,1,Downtown,Well-Known,10,Full Service Restaurant,1,Myers Flat,CA
135599.3734,2,Downtown,Recent,5,Full Service Restaurant,1,Orick,CA
192409.0807,5,Downtown,Developed,5,Banquet,2,Orleans,CA
138389.9889,3,Downtown,Recent,2,Full Service Restaurant,5,Petrolia,CA
166525.4332,5,Suburbs,Recent,1,Full Service Restaurant,4,Phillipsville,CA
151952.696,7,Downtown,Well-Known,1,Cafeteria,4,Redway,CA
191709.7113,5,Downtown,Developed,1,Banquet,5,Rio Dell,CA
190063.7435,7,Suburbs,Recent,4,Full Service Restaurant,4,Salyer,CA
151998.2606,4,Downtown,Developed,8,Cafeteria,1,Samoa,CA
156458.6103,2,Suburbs,Well-Known,4,Banquet,1,Scotia,CA
89753.67501,4,Downtown,Recent,2,Cafeteria,2,Smith River,CA
158238.8571,2,Downtown,Well-Known,3,Full Service Restaurant,4,Somes Bar,CA
135930.044,2,Suburbs,Developed,1,Banquet,1,Redcrest,CA
144964.0369,5,Downtown,Recent,2,Cafeteria,5,Trinidad,CA
116712.0688,6,Suburbs,Recent,1,Cafeteria,1,Weott,CA
166057.321,5,Downtown,Well-Known,8,Banquet,4,Willow Creek,CA
108507.7368,2,Downtown,Well-Known,10,Cafeteria,3,Leggett,CA
198138.7864,4,Downtown,Developed,3,Full Service Restaurant,2,Piercy,CA
72062.03052,1,Suburbs,Developed,7,Cafeteria,4,Whitethorn,CA
143532.943,7,Suburbs,Recent,10,Banquet,1,Zenia,CA
142994.9989,1,Suburbs,Developed,10,Full Service Restaurant,3,Amador City,CA
193626.2697,6,Downtown,Well-Known,7,Full Service Restaurant,1,Auburn,CA
135190.4919,7,Suburbs,Developed,4,Cafeteria,4,Auburn,CA
128529.6014,1,Downtown,Recent,6,Banquet,5,Auburn,CA
192760.5338,6,Suburbs,Well-Known,5,Banquet,3,West Sacramento,CA
141642.4699,6,Suburbs,Developed,2,Banquet,5,Brooks,CA
137975.7702,1,Suburbs,Developed,9,Cafeteria,2,Capay,CA
97317.8531,4,Suburbs,Recent,3,Full Service Restaurant,3,Carmichael,CA
99408.50859,4,Downtown,Well-Known,9,Banquet,1,Citrus Heights,CA
87185.44418,7,Downtown,Recent,4,Cafeteria,3,Clarksburg,CA
125525.7564,7,Suburbs,Developed,9,Full Service Restaurant,4,Cool,CA
108492.0915,1,Downtown,Well-Known,6,Cafeteria,5,Courtland,CA
163868.9994,1,Downtown,Recent,4,Cafeteria,4,Davis,CA
95958.18325,7,Downtown,Recent,9,Cafeteria,3,Davis,CA
201201.1727,4,Suburbs,Developed,1,Full Service Restaurant,2,Diamond Springs,CA
144448.3398,6,Suburbs,Developed,9,Banquet,2,Dixon,CA
136439.5872,5,Downtown,Developed,3,Full Service Restaurant,3,Citrus Heights,CA
143580.9305,1,Downtown,Well-Known,6,Banquet,1,El Dorado,CA
195249.8534,6,Downtown,Developed,4,Banquet,5,Elk Grove,CA
123643.7025,1,Suburbs,Recent,8,Full Service Restaurant,4,Elmira,CA
114238.7414,1,Suburbs,Well-Known,2,Cafeteria,1,Elverta,CA
114270.4655,4,Downtown,Well-Known,1,Banquet,5,Esparto,CA
146908.7276,3,Suburbs,Recent,10,Cafeteria,2,Fair Oaks,CA
133660.5158,3,Suburbs,Developed,8,Banquet,1,Fiddletown,CA
162786.2621,7,Suburbs,Well-Known,7,Banquet,1,Folsom,CA
159569.7194,3,Downtown,Developed,2,Cafeteria,4,Foresthill,CA
82779.17,6,Downtown,Well-Known,9,Cafeteria,2,Galt,CA
122014.9069,1,Suburbs,Developed,5,Full Service Restaurant,1,Garden Valley,CA
149780.727,3,Suburbs,Developed,10,Banquet,4,Georgetown,CA
142911.9818,3,Suburbs,Well-Known,7,Banquet,5,Greenwood,CA
99016.76191,7,Downtown,Recent,5,Cafeteria,1,Grizzly Flats,CA
135290.9412,3,Suburbs,Well-Known,8,Full Service Restaurant,1,Guinda,CA
98947.83326,2,Suburbs,Developed,8,Banquet,5,Herald,CA
217644.3602,4,Downtown,Well-Known,4,Full Service Restaurant,5,Hood,CA
175495.4609,4,Downtown,Recent,4,Full Service Restaurant,2,Ione,CA
128783.2534,4,Downtown,Developed,6,Banquet,3,Isleton,CA
112579.9271,6,Suburbs,Recent,8,Cafeteria,1,Jackson,CA
194704.1113,1,Downtown,Developed,7,Banquet,4,Knights Landing,CA
158036.8188,7,Downtown,Well-Known,1,Full Service Restaurant,4,Kirkwood,CA
156713.4193,3,Suburbs,Well-Known,6,Cafeteria,2,Lincoln,CA
143392.4877,6,Suburbs,Developed,8,Full Service Restaurant,4,Loomis,CA
99804.189,5,Suburbs,Recent,5,Cafeteria,1,Lotus,CA
152558.2833,7,Downtown,Recent,9,Full Service Restaurant,5,Mcclellan,CA
170543.035,1,Downtown,Recent,4,Full Service Restaurant,3,Madison,CA
140003.2481,1,Downtown,Developed,2,Full Service Restaurant,3,Mather,CA
101729.9742,5,Suburbs,Well-Known,1,Cafeteria,4,Newcastle,CA
122223.2512,5,Downtown,Developed,7,Full Service Restaurant,5,Nicolaus,CA
152207.4699,2,Suburbs,Developed,5,Full Service Restaurant,4,North Highlands,CA
108847.4674,4,Suburbs,Developed,7,Banquet,3,Roseville,CA
157972.4528,6,Downtown,Developed,1,Full Service Restaurant,4,Orangevale,CA
158907.9239,4,Suburbs,Recent,5,Banquet,1,Penryn,CA
177773.0753,5,Suburbs,Well-Known,2,Banquet,3,Pilot Hill,CA
197268.7355,7,Downtown,Recent,4,Full Service Restaurant,1,Pine Grove,CA
193560.4537,2,Suburbs,Developed,4,Full Service Restaurant,4,Pioneer,CA
82025.7172,6,Downtown,Well-Known,5,Cafeteria,2,Placerville,CA
151495.1496,7,Downtown,Well-Known,1,Banquet,5,Pleasant Grove,CA
156404.1923,6,Downtown,Well-Known,3,Cafeteria,3,Plymouth,CA
198485.2459,7,Suburbs,Well-Known,10,Full Service Restaurant,5,Rancho Cordova,CA
122580.732,2,Downtown,Well-Known,4,Banquet,2,Rescue,CA
95824.36983,5,Downtown,Developed,4,Cafeteria,3,Rio Linda,CA
184510.3684,2,Downtown,Well-Known,3,Full Service Restaurant,4,Rio Oso,CA
159704.771,4,Downtown,Well-Known,9,Cafeteria,2,River Pines,CA
189686.4943,4,Suburbs,Well-Known,1,Banquet,2,Rocklin,CA
136202.724,3,Downtown,Recent,6,Banquet,4,Roseville,CA
111640.9136,4,Suburbs,Developed,4,Cafeteria,3,Rumsey,CA
147514.2125,5,Downtown,Recent,6,Full Service Restaurant,1,Ryde,CA
113645.6841,7,Downtown,Developed,5,Banquet,1,Sheridan,CA
108329.2964,3,Suburbs,Developed,5,Banquet,1,Shingle Springs,CA
194421.2754,5,Downtown,Well-Known,9,Banquet,1,Sloughhouse,CA
154093.6125,4,Suburbs,Recent,5,Cafeteria,4,Somerset,CA
153403.591,7,Downtown,Developed,4,Banquet,2,Sutter Creek,CA
115912.1863,7,Suburbs,Well-Known,2,Cafeteria,3,Thornton,CA
149730.2193,7,Downtown,Well-Known,7,Banquet,3,Vacaville,CA
118282.0344,4,Downtown,Developed,1,Banquet,1,Vacaville,CA
97757.52819,2,Downtown,Well-Known,1,Cafeteria,3,Volcano,CA
148640.0522,7,Downtown,Well-Known,4,Cafeteria,2,Walnut Grove,CA
128324.0464,1,Suburbs,Recent,3,Banquet,4,West Sacramento,CA
186361.0175,7,Suburbs,Developed,8,Full Service Restaurant,4,Wheatland,CA
86421.02537,4,Suburbs,Recent,7,Cafeteria,3,Wilton,CA
129511.1621,5,Suburbs,Recent,9,Full Service Restaurant,4,Winters,CA
110767.7965,6,Suburbs,Well-Known,2,Cafeteria,4,Woodland,CA
142355.98,5,Suburbs,Well-Known,2,Banquet,1,Yolo,CA
92576.1496,2,Downtown,Recent,4,Cafeteria,4,Zamora,CA
95086.01024,5,Suburbs,Recent,2,Cafeteria,2,Drytown,CA
99225.21501,7,Suburbs,Recent,5,Banquet,1,Alta,CA
138190.0924,6,Suburbs,Well-Known,2,Banquet,4,Applegate,CA
206472.9325,1,Suburbs,Well-Known,8,Full Service Restaurant,2,Camino,CA
102825.5823,1,Suburbs,Well-Known,4,Banquet,4,Colfax,CA
124749.9506,5,Suburbs,Well-Known,5,Cafeteria,1,Dutch Flat,CA
175925.0326,1,Downtown,Developed,1,Banquet,2,Emigrant Gap,CA
213035.3227,1,Downtown,Well-Known,1,Full Service Restaurant,3,Gold Run,CA
193128.1117,3,Suburbs,Well-Known,5,Full Service Restaurant,2,Kyburz,CA
162659.7836,3,Suburbs,Developed,7,Banquet,1,Echo Lake,CA
119974.8054,6,Downtown,Developed,4,Full Service Restaurant,1,Meadow Vista,CA
149592.4025,1,Suburbs,Developed,9,Cafeteria,2,Norden,CA
134306.9855,1,Suburbs,Recent,10,Full Service Restaurant,5,Pollock Pines,CA
142397.7771,5,Suburbs,Well-Known,2,Cafeteria,3,Soda Springs,CA
131190.7458,1,Suburbs,Developed,1,Banquet,4,Twin Bridges,CA
146297.0357,3,Suburbs,Well-Known,1,Cafeteria,3,Weimar,CA
90735.49675,7,Suburbs,Well-Known,1,Cafeteria,2,Rancho Cordova,CA
177690.5219,7,Suburbs,Well-Known,7,Full Service Restaurant,5,Granite Bay,CA
103596.7372,1,Suburbs,Recent,4,Full Service Restaurant,2,Roseville,CA
177595.5009,7,Suburbs,Developed,2,Banquet,5,Elk Grove,CA
114804.8202,7,Downtown,Well-Known,6,Cafeteria,2,Elk Grove,CA
116041.5678,5,Downtown,Well-Known,9,Cafeteria,4,El Dorado Hills,CA
135523.1338,3,Downtown,Developed,6,Full Service Restaurant,1,Rocklin,CA
127897.2846,3,Downtown,Well-Known,6,Full Service Restaurant,3,Woodland,CA
182682.7143,7,Downtown,Developed,3,Full Service Restaurant,1,Sacramento,CA
161305.1624,6,Suburbs,Developed,2,Cafeteria,3,Sacramento,CA
132370.255,2,Suburbs,Developed,1,Full Service Restaurant,2,Sacramento,CA
72558.53483,1,Suburbs,Recent,2,Cafeteria,1,Sacramento,CA
181101.2872,7,Suburbs,Developed,8,Full Service Restaurant,3,Sacramento,CA
139395.3064,2,Suburbs,Developed,8,Cafeteria,2,Sacramento,CA
168480.7498,5,Suburbs,Well-Known,7,Full Service Restaurant,1,Sacramento,CA
133459.5422,7,Downtown,Developed,5,Full Service Restaurant,4,Sacramento,CA
154957.2463,4,Suburbs,Developed,10,Full Service Restaurant,4,Sacramento,CA
139979.3779,3,Suburbs,Well-Known,3,Banquet,3,Sacramento,CA
159728.7969,1,Suburbs,Well-Known,9,Cafeteria,1,Sacramento,CA
159363.5258,7,Suburbs,Well-Known,9,Cafeteria,4,Sacramento,CA
125210.9986,2,Downtown,Well-Known,6,Cafeteria,1,Sacramento,CA
97454.96421,3,Suburbs,Recent,10,Cafeteria,5,Sacramento,CA
129785.0416,7,Suburbs,Well-Known,6,Banquet,5,Sacramento,CA
87512.82646,2,Downtown,Well-Known,4,Cafeteria,5,Sacramento,CA
210398.0713,1,Suburbs,Well-Known,8,Full Service Restaurant,2,Sacramento,CA
118694.5223,5,Suburbs,Well-Known,2,Cafeteria,4,Sacramento,CA
102772.6733,5,Suburbs,Developed,5,Banquet,1,Sacramento,CA
180875.5691,3,Downtown,Developed,7,Full Service Restaurant,5,Sacramento,CA
117376.1359,4,Suburbs,Recent,5,Cafeteria,1,Sacramento,CA
181723.1037,5,Suburbs,Developed,10,Full Service Restaurant,3,Sacramento,CA
216165.1408,6,Downtown,Developed,8,Full Service Restaurant,5,Sacramento,CA
164327.2976,7,Suburbs,Developed,3,Banquet,2,Sacramento,CA
133560.6004,5,Downtown,Recent,3,Full Service Restaurant,3,Sacramento,CA
145772.3063,1,Suburbs,Well-Known,10,Full Service Restaurant,5,Sacramento,CA
104754.255,1,Downtown,Well-Known,2,Cafeteria,4,Sacramento,CA
135801.6083,7,Suburbs,Developed,10,Banquet,4,Antelope,CA
199914.7481,4,Suburbs,Well-Known,8,Full Service Restaurant,5,Sacramento,CA
125071.8826,2,Downtown,Well-Known,3,Cafeteria,1,Marysville,CA
89253.76958,1,Downtown,Developed,10,Cafeteria,2,Beale Afb,CA
195709.8997,2,Downtown,Well-Known,4,Banquet,5,Alleghany,CA
78466.76675,4,Suburbs,Developed,7,Cafeteria,3,Arbuckle,CA
178021.7279,1,Suburbs,Developed,5,Banquet,2,Bangor,CA
150786.1143,5,Suburbs,Recent,1,Full Service Restaurant,2,Belden,CA
142127.9058,5,Suburbs,Recent,1,Banquet,4,Berry Creek,CA
172921.9982,3,Downtown,Developed,6,Cafeteria,2,Biggs,CA
167368.9549,1,Suburbs,Well-Known,2,Banquet,2,Browns Valley,CA
182259.0935,6,Suburbs,Recent,6,Full Service Restaurant,5,Brownsville,CA
145606.318,3,Suburbs,Recent,1,Cafeteria,2,Butte City,CA
89410.25688,3,Suburbs,Recent,4,Banquet,2,Camptonville,CA
128785.8429,5,Suburbs,Recent,8,Banquet,5,Canyon Dam,CA
102921.6639,4,Suburbs,Recent,7,Full Service Restaurant,4,Challenge,CA
200449.2398,5,Downtown,Well-Known,1,Full Service Restaurant,4,Chico,CA
110783.9133,6,Suburbs,Recent,4,Full Service Restaurant,2,Chico,CA
136459.6952,7,Suburbs,Recent,3,Banquet,3,Clipper Mills,CA
100596.5298,2,Suburbs,Well-Known,2,Banquet,2,Colusa,CA
156403.8576,2,Downtown,Developed,9,Full Service Restaurant,4,Crescent Mills,CA
172410.5644,2,Downtown,Recent,5,Cafeteria,2,Dobbins,CA
186356.488,5,Downtown,Developed,8,Full Service Restaurant,1,Downieville,CA
204792.1346,6,Downtown,Recent,2,Full Service Restaurant,2,Dunnigan,CA
142963.2996,2,Downtown,Developed,8,Full Service Restaurant,4,Durham,CA
115246.3236,2,Suburbs,Developed,6,Full Service Restaurant,3,Elk Creek,CA
76320.8742,3,Suburbs,Developed,4,Cafeteria,2,Forbestown,CA
162398.8184,7,Downtown,Recent,2,Full Service Restaurant,5,Forest Ranch,CA
149539.7893,2,Downtown,Developed,8,Full Service Restaurant,2,Glenn,CA
128072.8972,2,Downtown,Well-Known,7,Banquet,4,Goodyears Bar,CA
184440.3174,7,Downtown,Well-Known,8,Full Service Restaurant,2,Grass Valley,CA
90472.49611,2,Suburbs,Recent,10,Banquet,5,Penn Valley,CA
92060.85632,2,Downtown,Recent,9,Cafeteria,3,Greenville,CA
113422.6808,3,Suburbs,Recent,9,Banquet,5,Gridley,CA
135843.2013,3,Downtown,Recent,3,Banquet,5,Grass Valley,CA
115349.1678,4,Downtown,Well-Known,8,Banquet,2,Grimes,CA
200808.3175,1,Suburbs,Developed,2,Full Service Restaurant,3,Hamilton City,CA
200899.7309,3,Downtown,Recent,8,Full Service Restaurant,4,Live Oak,CA
158279.2166,1,Suburbs,Recent,5,Full Service Restaurant,1,Magalia,CA
74942.34659,1,Downtown,Recent,8,Cafeteria,2,Maxwell,CA
122163.879,6,Downtown,Developed,3,Full Service Restaurant,1,Meadow Valley,CA
79413.32342,5,Downtown,Recent,8,Cafeteria,5,Meridian,CA
96439.75755,4,Downtown,Well-Known,1,Cafeteria,4,Nevada City,CA
187654.7185,3,Downtown,Developed,4,Banquet,1,North San Juan,CA
120035.3346,2,Downtown,Developed,10,Banquet,4,Olivehurst,CA
91058.78652,5,Suburbs,Developed,2,Cafeteria,1,Oregon House,CA
127189.8354,3,Downtown,Recent,10,Full Service Restaurant,1,Orland,CA
174326.4341,2,Suburbs,Recent,2,Full Service Restaurant,5,Oroville,CA
202239.2273,4,Downtown,Recent,2,Full Service Restaurant,3,Oroville,CA
97117.80334,4,Downtown,Recent,3,Cafeteria,4,Palermo,CA
139692.6221,7,Suburbs,Well-Known,2,Banquet,4,Paradise,CA
111434.4564,3,Downtown,Well-Known,5,Cafeteria,1,Princeton,CA
84240.2573,7,Downtown,Well-Known,7,Cafeteria,1,Quincy,CA
96627.78379,6,Suburbs,Well-Known,4,Cafeteria,2,Chico,CA
81969.64778,4,Suburbs,Developed,8,Cafeteria,5,Richvale,CA
142599.8516,6,Suburbs,Well-Known,10,Cafeteria,2,Rough And Ready,CA
133517.6115,1,Downtown,Developed,5,Full Service Restaurant,2,Smartsville,CA
121955.8191,3,Suburbs,Well-Known,1,Full Service Restaurant,2,Stirling City,CA
168418.4923,5,Suburbs,Well-Known,4,Cafeteria,2,Stonyford,CA
133687.9866,1,Suburbs,Recent,4,Full Service Restaurant,3,Strawberry Valley,CA
194564.4697,2,Downtown,Well-Known,4,Banquet,2,Sutter,CA
98516.8765,7,Downtown,Recent,8,Banquet,4,Taylorsville,CA
157917.8226,4,Downtown,Well-Known,4,Full Service Restaurant,2,Twain,CA
130818.8194,1,Downtown,Developed,4,Full Service Restaurant,5,Washington,CA
87000.23557,7,Suburbs,Developed,6,Cafeteria,5,Williams,CA
160914.7946,2,Suburbs,Well-Known,8,Full Service Restaurant,1,Willows,CA
166518.2824,7,Downtown,Developed,5,Banquet,2,Yuba City,CA
191057.982,7,Downtown,Well-Known,5,Banquet,3,Yuba City,CA
129195.6465,3,Suburbs,Recent,5,Full Service Restaurant,3,Redding,CA
76211.32385,1,Downtown,Recent,9,Cafeteria,3,Redding,CA
137535.7007,3,Suburbs,Developed,1,Full Service Restaurant,5,Redding,CA
206315.6648,7,Downtown,Well-Known,9,Full Service Restaurant,2,Adin,CA
190428.3577,7,Suburbs,Well-Known,7,Banquet,1,Anderson,CA
131744.1282,4,Suburbs,Well-Known,1,Banquet,1,Bella Vista,CA
150638.9635,4,Downtown,Developed,8,Full Service Restaurant,5,Bieber,CA
94548.03599,7,Suburbs,Recent,1,Banquet,2,Big Bar,CA
155075.2109,1,Suburbs,Well-Known,2,Banquet,5,Big Bend,CA
182535.7311,3,Downtown,Developed,5,Full Service Restaurant,3,Burney,CA
177869.554,3,Suburbs,Developed,8,Banquet,3,Callahan,CA
178087.644,3,Suburbs,Developed,5,Banquet,4,Canby,CA
173541.2437,5,Downtown,Well-Known,4,Cafeteria,2,Cassel,CA
128868.8485,3,Suburbs,Developed,10,Cafeteria,2,Castella,CA
108034.0459,6,Downtown,Developed,4,Banquet,2,Shasta Lake,CA
196938.2998,7,Downtown,Well-Known,6,Full Service Restaurant,5,Chester,CA
202164.1148,3,Suburbs,Well-Known,3,Full Service Restaurant,5,Corning,CA
137044.3503,1,Suburbs,Well-Known,2,Banquet,2,Cottonwood,CA
127285.2534,7,Downtown,Well-Known,4,Full Service Restaurant,3,Dorris,CA
171350.3602,5,Downtown,Recent,8,Banquet,5,Douglas City,CA
121470.0694,3,Downtown,Well-Known,7,Banquet,4,Dunsmuir,CA
130019.6762,4,Suburbs,Recent,4,Full Service Restaurant,1,Etna,CA
70704.71907,4,Suburbs,Recent,6,Cafeteria,5,Fall River Mills,CA
